stockId,stockName,companyId,companyName,type,status
265832,大地熊,259879,安徽大地熊新材料股份有限公司,证券_股票_A股,正常上市
1169398,曜熊控股,287739,曜熊控股有限公司,证券_股票_香港,正常上市
7490,大地股份,75286,北京九州大地生物技术集团股份有限公司,证券_股票_A股,正常上市
238205,大地海洋,10013341,杭州大地海洋环保股份有限公司,证券_股票_A股,正常上市
1138496,大地教育,1009602,大地教育控股有限公司,证券_股票_香港,正常上市
16656,金大地,170389,湖南金大地材料股份有限公司,证券_股票_A股,正常上市
1269851,稻草熊娱乐,64548803,稻草熊娱乐集团,证券_股票_香港,正常上市
96020,大地生态,236689,重庆大地生态环境科技集团股份有限公司,证券_股票_A股,正常上市
130972,无效大地,259879,安徽大地熊新材料股份有限公司,证券_股票_A股,正常上市
456894,大地股份,75286,北京九州大地生物技术集团股份有限公司,证券_股票_A股,正常上市
130972,无效大地,259879,安徽大地熊新材料股份有限公司,证券_股票_A股,正常上市
7490,大地股份,75286,北京九州大地生物技术集团股份有限公司,证券_股票_A股,正常上市
238205,大地海洋,10013341,杭州大地海洋环保股份有限公司,证券_股票_A股,正常上市
1138496,大地教育,1009602,大地教育控股有限公司,证券_股票_香港,正常上市
16656,金大地,170389,湖南金大地材料股份有限公司,证券_股票_A股,正常上市
96020,大地生态,236689,重庆大地生态环境科技集团股份有限公司,证券_股票_A股,正常上市
456894,大地股份,75286,北京九州大地生物技术集团股份有限公司,证券_股票_A股,正常上市
72594,大地测绘,228097,西安大地测绘股份有限公司,证券_股票_A股,正常上市
265832,大地熊,259879,安徽大地熊新材料股份有限公司,证券_股票_A股,正常上市
67983,大地次级,2848,平银华泰大地影院信托受益权资产支持专项计划次级,证券_债券现券,非上市
,,100041986,大地熊日本株式会社,机构_公司,非上市
,,52979311,大地国际日本株式会社,机构_公司,非上市
47207,丽岛新材,202231,江苏丽岛新材料股份有限公司,证券_股票_A股,非上市
142834,丽岛新材,202231,江苏丽岛新材料股份有限公司,证券_股票_A股,正常上市
42886,丽洋新材,194696,江苏丽洋新材料股份有限公司,证券_股票_A股,正常上市
1236483,丽新国际,1000179,丽新制衣国际有限公司,证券_其他_香港,非上市
36725,新丽传媒,174244,新丽传媒股份有限公司,证券_股票_A股,正常上市
1000179,丽新国际,1000179,丽新制衣国际有限公司,证券_股票_香港,正常上市
1396990,丽新国际股权,1000179,丽新制衣国际有限公司,证券_其他_香港,非上市
1323682,丽新国际股权,1000179,丽新制衣国际有限公司,证券_其他_香港,非上市
18741,12新丽债,174244,新丽传媒股份有限公司2012年中小企业私募债券,证券_债券现券,非上市
75408,新图新材,228860,成都新图新材料股份有限公司,证券_股票_A股,非上市
,,19140,中国贵州茅台酒厂(集团)有限责任公司,机构_公司,非上市
,,57907949,中国贵州茅台酒厂附属酒厂,机构_公司,非上市
,,251383,贵州黔晟股权投资基金管理有限公司,机构_公司,非上市
,,16184264,贵州黔林股权投资基金管理有限公司,机构_公司,非上市
,,19140,中国贵州茅台酒厂(集团)有限责任公司,机构_公司,非上市
,,57907949,中国贵州茅台酒厂附属酒厂,机构_公司,非上市
,,10034847,贵州省黔晟国有资产经营有限责任公司,机构_公司,非上市
,,61586187,贵州省黔晟国有资产经营有限责任公司机关工会,机构_公司,非上市
,,290484,华润资产管理有限公司,机构_公司,非上市
,,290517,华润资产管理(深圳)有限公司,机构_公司,非上市
,,290484,华润资产管理有限公司,机构_公司,非上市
,,290517,华润资产管理(深圳)有限公司,机构_公司,非上市
,,290484,华润资产管理有限公司,机构_公司,非上市
,,290517,华润资产管理(深圳)有限公司,机构_公司,非上市
1120,浦发银行,1030,上海浦东发展银行股份有限公司,证券_股票_A股,正常上市
113717,17浦发银行01,1030,上海浦东发展银行股份有限公司2017年第一期金融债券,证券_债券现券,非上市
293147,20浦发银行01,1030,上海浦东发展银行股份有限公司2020年第一期金融债券,证券_债券现券,非上市
486419,22浦发银行04,1030,上海浦东发展银行股份有限公司2022年第三期金融债券,证券_债券现券,正常上市
124254,17浦发银行02,1030,上海浦东发展银行股份有限公司2017年第二期金融债券,证券_债券现券,非上市
414708,21浦发银行02,1030,上海浦东发展银行股份有限公司2021年第二期金融债券,证券_债券现券,正常上市
424771,22浦发银行01,1030,上海浦东发展银行股份有限公司2022年第一期金融债券(品种一),证券_债券现券,正常上市
357232,21浦发银行01,1030,上海浦东发展银行股份有限公司2021年第一期金融债券,证券_债券现券,正常上市
424772,22浦发银行02,1030,上海浦东发展银行股份有限公司2022年第一期金融债券(品种二),证券_债券现券,正常上市
138584,17浦发银行03,1030,上海浦东发展银行股份有限公司2017年第三期金融债券,证券_债券现券,非上市
5324,中信银行,3680,中信银行股份有限公司,证券_股票_A股,正常上市
7028548,中信银行,3680,中信银行股份有限公司,证券_存托凭证_美国,正常上市
1008146,中信银行,3680,中信银行股份有限公司,证券_股票_香港,正常上市
16914,中信重工,170576,中信重工机械股份有限公司,证券_股票_A股,正常上市
236913,无效中信,10084584,江苏中信博新能源科技股份有限公司,证券_股票_A股,正常上市
7030641,中信证券,1052,中信证券股份有限公司,证券_存托凭证_美国,正常上市
114771,中信资本,253461,中信资本股权投资(天津)股份有限公司,证券_股票_A股,正常上市
1059217,中信证券,1052,中信证券股份有限公司,证券_股票_香港,正常上市
62117,中信出版,220486,中信出版集团股份有限公司,证券_股票_A股,非上市
417803,中信金属,290989,中信金属股份有限公司,证券_股票_A股,正常上市
7006217,美国股票投资寿险,52921087,美国股票投资寿险公司,证券_股票_美国,正常上市
7000522,美国全球投资者,7005165,美国全球投资者公司,证券_股票_美国,正常上市
7006235,美国房地产投资,7000332,美国房地产投资公司,证券_股票_美国,正常上市
23571,嘉实美国成长股票(QDII)美元现汇,177166,嘉实美国成长股票型证券投资基金(美元现汇),证券_基金_中国,正常上市
23570,嘉实美国成长股票(QDII)-人民币,177165,嘉实美国成长股票型证券投资基金,证券_基金_中国,正常上市
7002092,美国包装,7003890,美国包装公司,证券_股票_美国,正常上市
7006237,美国鹰,7000313,美国鹰服饰公司,证券_股票_美国,正常上市
202553,18中再寿险,5098,中国人寿再保险有限责任公司2018年资本补充债券,证券_债券现券,正常上市
1028480,XTR 美国,184097,Xtrackers MSCI美国掉期UCITS ETF*,证券_基金_香港,正常上市
7006227,美国电力,7000314,美国电力公司,证券_股票_美国,非上市
7075532,Brookfield Corporation Cum Pref Registered Shs -A- Series -30-,7000830,布鲁克菲尔德公司,证券_股票_美国,正常上市
7091108,Brookfield Corporation Cum Pref Registered Shs -A- Series -26-,7000830,布鲁克菲尔德公司,证券_股票_美国,正常上市
7089234,Brookfield Corporation Cum Pfd Registered Shs -A- Series -24-,7000830,布鲁克菲尔德公司,证券_股票_美国,正常上市
7075700,Brookfield Corporation Cum Red Pref Registered Shs -A- Series -37- Non Vtg,7000830,布鲁克菲尔德公司,证券_股票_美国,正常上市
7092208,Brookfield Corporation Cum Red Pfd Registered Shs -A- Series -13-,7000830,布鲁克菲尔德公司,证券_股票_美国,正常上市
7093546,Brookfield Corporation Cum Red Pfd Registered A Series 2,7000830,布鲁克菲尔德公司,证券_股票_美国,正常上市
7115268,Fluor Corporation 6.5 % Cum Conv Perp Pfd Registered Shs Series -A-,7002086,福陆公司,证券_股票_美国,正常上市
7110933,CIM Commercial Trust Corporation Cum Red Pfd Registered Shs Series -A-,7000893,Creative Media & Community Trust Corp.,证券_股票_美国,非上市
7110596,CIM Commercial Trust Corporation 5.5 % Cum Red Pfd Registered Shs Series -A-,7000893,Creative Media & Community Trust Corp.,证券_股票_美国,非上市
7123404,Prospect Capital Corporation 5.5 % Cum Conv Red Pfd Registered Shs Series -A-,7004133,Prospect Capital Corp.,证券_股票_美国,正常上市
7115659,Brookfield Reinsurance Ltd.,88140053,Brookfield Reinsurance Ltd.,证券_股票_美国,正常上市
7068590,"Reinsurance Technologies, Ltd.",52915877,Reinsurance Technologies Ltd.,证券_股票_美国,非上市
7092519,Swiss Reinsurance Company Ltd.,52967275,Schweizerische R點kversicherungs-Gesellschaft AG,证券_股票_美国,非上市
7075153,Swiss Reinsurance Company Ltd.,52967275,Schweizerische R點kversicherungs-Gesellschaft AG,证券_股票_英国,非上市
7073592,Blue Capital Reinsurance Holdings Ltd.,7000766,蓝色资本再保险公司,证券_股票_美国,非上市
7078137,"Thai Reinsurance Public Co., Ltd.",52970710,"Thai Reinsurance Public Co., Ltd.",证券_股票_美国,非上市
7124697,Brookfield Asset Management Ltd. Class A,106617633,Brookfield Asset Management Ltd.,证券_股票_美国,正常上市
7026545,Swiss Reinsurance Company Ltd. Sponsored ADR,52940809,Swiss Re AG,证券_存托凭证_美国,非上市
7093088,"Thai Reinsurance Public Co., Ltd. NVDR",52970710,"Thai Reinsurance Public Co., Ltd.",证券_存托凭证_美国,非上市
7075593,Munich Reinsurance Company,52928567,M黱chener R點kversicherungs-Gesellschaft AG,证券_股票_美国,正常上市
124267,三只松鼠,257235,三只松鼠股份有限公司,证券_股票_A股,正常上市
6618,三力士,74420,三力士股份有限公司,证券_股票_A股,正常上市
47534,超频三,202986,深圳市超频三科技股份有限公司,证券_股票_A股,正常上市
95583,PR三A,206041,摩山保理三期资产支持专项计划优先级资产支持证券,证券_债券现券,非上市
48843,三川田,204975,广州市三川田文化科技股份有限公司,证券_股票_A股,正常上市
120024,PR三A,3178,兴业财富兴安3号优先A级资产支持证券,证券_债券现券,非上市
554824,23三峡银行三农债,74706,"重庆三峡银行股份有限公司2023年""三农""专项金融债券",证券_债券现券,正常上市
207750,贵州三力,208131,贵州三力制药股份有限公司,证券_股票_A股,正常上市
238163,三友联众,10116113,三友联众集团股份有限公司,证券_股票_A股,正常上市
264845,PR三03,204519,兴业-中泰-中航租赁2019年第三期资产支持专项计划优先03级资产支持证券,证券_债券现券,非上市
,,32738742,杭州心芽信息科技有限公司,机构_公司,非上市
,,69812747,杭州心芽信息科技有限公司深圳市分公司,机构_公司,非上市
1000667,中国移动,30794,中国移动有限公司,证券_股票_香港,正常上市
393291,中国移动,30794,中国移动有限公司,证券_股票_A股,正常上市
7005286,中国移动,30794,中国移动有限公司,证券_存托凭证_美国,非上市
1236311,中国移动-二千,30794,中国移动-二千,证券_其他_香港,非上市
1415504,中国移动-R,30794,中国移动有限公司,证券_股票_香港,正常上市
3565,01中国移动债,81451,2001年中国移动通信企业债券,证券_债券现券,非上市
1091352,移动互联(中国),1008434,移动互联(中国)控股有限公司,证券_股票_香港,正常上市
1237101,新移动,1000619,新世界移动控股有限公司,证券_其他_香港,非上市
1109475,新龙移动,1008882,新龙移动集团有限公司,证券_股票_香港,正常上市
77999,木瓜移动,229480,北京木瓜移动科技股份有限公司,证券_股票_A股,非上市
1244,*ST西钢,1127,西宁特殊钢股份有限公司,证券_股票_A股,正常上市
1265,*ST西源,1147,四川西部资源控股股份有限公司,证券_股票_A股,非上市
106690,ST西诚,250138,宁夏西诚软件股份有限公司,证券_股票_A股,正常上市
417,*ST西发,362,西藏发展股份有限公司,证券_股票_A股,正常上市
59827,ST钢构,210350,云南昆钢钢结构股份有限公司,证券_股票_A股,正常上市
1245,西钢转债,1127,西宁特殊钢股份有限公司可转换公司债券,证券_债券现券,非上市
18816,12西钢债,1127,西宁特殊钢股份有限公司2012年公司债券,证券_债券现券,非上市
13875,11西钢债,1127,西宁特殊钢股份有限公司2011年公司债券,证券_债券现券,非上市
6109,07西钢CP02,1127,2007年度西宁特殊钢股份有限公司(第二期)短期融资券,证券_债券现券,非上市
5710,07西钢CP01,1127,2007年度西宁特殊钢股份有限公司(第一期)短期融资券,证券_债券现券,非上市
1229,上汽集团,1114,上海汽车集团股份有限公司,证券_股票_A股,正常上市
366928,21上汽01,76392,上海国际汽车城(集团)有限公司2021年非公开发行公司债券(第一期),证券_债券现券,正常上市
6505,08上汽债,1114,上海汽车集团股份有限公司可转换公司债券,证券_债券现券,非上市
251557,19上汽01,1114,上海汽车集团股份有限公司2019年公开发行公司债券(第一期),证券_债券现券,非上市
261607,19上汽02,1114,上海汽车集团股份有限公司2019年公开发行公司债券(第二期),证券_债券现券,非上市
428808,22上汽01,76392,上海国际汽车城(集团)有限公司2022年面向专业投资者非公开发行公司债券(第一期),证券_债券现券,正常上市
352799,21上汽通用债,72027,2021年上汽通用汽车金融有限责任公司金融债券,证券_债券现券,正常上市
291302,20上汽通用债,72027,2020年上汽通用汽车金融有限责任公司金融债券,证券_债券现券,非上市
32938,14上汽通用债,72027,2014年上汽通用汽车金融有限责任公司金融债券,证券_债券现券,非上市
66484,16上汽通用02,72027,2016年上汽通用汽车金融有限责任公司金融债券(品种二),证券_债券现券,非上市
1229,上汽集团,1114,上海汽车集团股份有限公司,证券_股票_A股,正常上市
366928,21上汽01,76392,上海国际汽车城(集团)有限公司2021年非公开发行公司债券(第一期),证券_债券现券,正常上市
6505,08上汽债,1114,上海汽车集团股份有限公司可转换公司债券,证券_债券现券,非上市
251557,19上汽01,1114,上海汽车集团股份有限公司2019年公开发行公司债券(第一期),证券_债券现券,非上市
261607,19上汽02,1114,上海汽车集团股份有限公司2019年公开发行公司债券(第二期),证券_债券现券,非上市
428808,22上汽01,76392,上海国际汽车城(集团)有限公司2022年面向专业投资者非公开发行公司债券(第一期),证券_债券现券,正常上市
352799,21上汽通用债,72027,2021年上汽通用汽车金融有限责任公司金融债券,证券_债券现券,正常上市
291302,20上汽通用债,72027,2020年上汽通用汽车金融有限责任公司金融债券,证券_债券现券,非上市
32938,14上汽通用债,72027,2014年上汽通用汽车金融有限责任公司金融债券,证券_债券现券,非上市
66484,16上汽通用02,72027,2016年上汽通用汽车金融有限责任公司金融债券(品种二),证券_债券现券,非上市
,,101267832,MG Motor India Pvt. Ltd.,机构_公司,非上市
,,73600822,"Balancehero India Pvt. Ltd.,",机构_公司,非上市
,,10071282,大众汽车公司,机构_公司,非上市
,,59014479,湖南省直汽车公司大众汽车修理厂,机构_公司,非上市
7000797,特斯拉,10027060,特斯拉公司,证券_股票_美国,正常上市
1229,上汽集团,1114,上海汽车集团股份有限公司,证券_股票_A股,正常上市
366928,21上汽01,76392,上海国际汽车城(集团)有限公司2021年非公开发行公司债券(第一期),证券_债券现券,正常上市
6505,08上汽债,1114,上海汽车集团股份有限公司可转换公司债券,证券_债券现券,非上市
251557,19上汽01,1114,上海汽车集团股份有限公司2019年公开发行公司债券(第一期),证券_债券现券,非上市
261607,19上汽02,1114,上海汽车集团股份有限公司2019年公开发行公司债券(第二期),证券_债券现券,非上市
428808,22上汽01,76392,上海国际汽车城(集团)有限公司2022年面向专业投资者非公开发行公司债券(第一期),证券_债券现券,正常上市
352799,21上汽通用债,72027,2021年上汽通用汽车金融有限责任公司金融债券,证券_债券现券,正常上市
291302,20上汽通用债,72027,2020年上汽通用汽车金融有限责任公司金融债券,证券_债券现券,非上市
32938,14上汽通用债,72027,2014年上汽通用汽车金融有限责任公司金融债券,证券_债券现券,非上市
66484,16上汽通用02,72027,2016年上汽通用汽车金融有限责任公司金融债券(品种二),证券_债券现券,非上市
,,34798,浦银安盛基金管理有限公司,机构_公司,非上市
,,10024083,浦银安盛基金管理有限公司深圳分公司,机构_公司,非上市
,,34798,浦银安盛基金管理有限公司,机构_公司,非上市
,,10024083,浦银安盛基金管理有限公司深圳分公司,机构_公司,非上市
1120,浦发银行,1030,上海浦东发展银行股份有限公司,证券_股票_A股,正常上市
113717,17浦发银行01,1030,上海浦东发展银行股份有限公司2017年第一期金融债券,证券_债券现券,非上市
293147,20浦发银行01,1030,上海浦东发展银行股份有限公司2020年第一期金融债券,证券_债券现券,非上市
486419,22浦发银行04,1030,上海浦东发展银行股份有限公司2022年第三期金融债券,证券_债券现券,正常上市
124254,17浦发银行02,1030,上海浦东发展银行股份有限公司2017年第二期金融债券,证券_债券现券,非上市
414708,21浦发银行02,1030,上海浦东发展银行股份有限公司2021年第二期金融债券,证券_债券现券,正常上市
424771,22浦发银行01,1030,上海浦东发展银行股份有限公司2022年第一期金融债券(品种一),证券_债券现券,正常上市
357232,21浦发银行01,1030,上海浦东发展银行股份有限公司2021年第一期金融债券,证券_债券现券,正常上市
424772,22浦发银行02,1030,上海浦东发展银行股份有限公司2022年第一期金融债券(品种二),证券_债券现券,正常上市
138584,17浦发银行03,1030,上海浦东发展银行股份有限公司2017年第三期金融债券,证券_债券现券,非上市
82541,剑桥科技,231140,上海剑桥科技股份有限公司,证券_股票_A股,正常上市
7267,辉煌科技,75119,河南辉煌科技股份有限公司,证券_股票_A股,正常上市
16054,兴业科技,170004,兴业皮革科技股份有限公司,证券_股票_A股,正常上市
532,航天科技,472,航天科技控股集团股份有限公司,证券_股票_A股,正常上市
7905,东土科技,76041,北京东土科技股份有限公司,证券_股票_A股,正常上市
34472,中坚科技,174331,浙江中坚科技股份有限公司,证券_股票_A股,正常上市
34683,电光科技,170430,电光防爆科技股份有限公司,证券_股票_A股,正常上市
9080,焦点科技,76831,焦点科技股份有限公司,证券_股票_A股,正常上市
34799,多伦科技,177092,多伦科技股份有限公司,证券_股票_A股,正常上市
40041,飞宇科技,192371,苏州飞宇精密科技股份有限公司,证券_股票_A股,正常上市
82541,剑桥科技,231140,上海剑桥科技股份有限公司,证券_股票_A股,正常上市
7267,辉煌科技,75119,河南辉煌科技股份有限公司,证券_股票_A股,正常上市
16054,兴业科技,170004,兴业皮革科技股份有限公司,证券_股票_A股,正常上市
532,航天科技,472,航天科技控股集团股份有限公司,证券_股票_A股,正常上市
7905,东土科技,76041,北京东土科技股份有限公司,证券_股票_A股,正常上市
34472,中坚科技,174331,浙江中坚科技股份有限公司,证券_股票_A股,正常上市
34683,电光科技,170430,电光防爆科技股份有限公司,证券_股票_A股,正常上市
9080,焦点科技,76831,焦点科技股份有限公司,证券_股票_A股,正常上市
34799,多伦科技,177092,多伦科技股份有限公司,证券_股票_A股,正常上市
40041,飞宇科技,192371,苏州飞宇精密科技股份有限公司,证券_股票_A股,正常上市
1000034,远东发展,1000034,远东发展有限公司,证券_股票_香港,正常上市
1000899,远东化工,1000899,远东化聚工业股份有限公司,证券_股票_香港,非上市
4283,远东01,18198,远东首期租赁资产支持收益专项资产管理计划优先级受益凭证,证券_债券现券,非上市
125006,远东药业,257541,江西远东药业股份有限公司,证券_股票_A股,正常上市
53883,PR远东A,206545,远东宏信(天津)三期资产支持专项计划优先A级资产支持证券,证券_债券现券,非上市
10292,远东传动,78738,许昌远东传动轴股份有限公司,证券_股票_A股,正常上市
63896,远东科技,222642,常州市远东塑料科技股份有限公司,证券_股票_A股,正常上市
138579,远东次级,18198,远东五期资产支持专项计划次级资产支持证券,证券_债券现券,非上市
74361,远东股份,228682,湖北远东卓越科技股份有限公司,证券_股票_A股,非上市
2116,远东股份,1802,远东智慧能源股份有限公司,证券_股票_A股,正常上市
,,70554,荣盛建设工程有限公司,机构_公司,非上市
,,72057267,宁夏盛荣建设工程有限公司,机构_公司,非上市
,,11564968,重庆海驰建筑劳务有限公司,机构_公司,非上市
,,68892605,郑州海驰建筑劳务有限公司,机构_公司,非上市
,,10050639,湛江开发区荣发房地产开发有限公司,机构_公司,非上市
,,70599856,湛江开发区荣发房地产开发有限公司工会委员会,机构_公司,非上市
,,22377967,福建诚创建筑劳务有限公司,机构_公司,非上市
,,87379871,福建融创建筑劳务有限公司,机构_公司,非上市
,,10658,中国人民银行,机构_公司,非上市
,,60394105,中国人民银行江夏区支行(中国人民银行江夏支行),机构_公司,非上市
,,10019417,元气森林(北京)食品科技集团有限公司,机构_公司,非上市
,,71453597,元气森林(山东)食品科技集团有限公司,机构_公司,非上市
114226,智明星通,253172,北京智明星通科技股份有限公司,证券_股票_A股,正常上市
102865,智通股份,239255,南京城市智能交通股份有限公司,证券_股票_A股,非上市
41451,智通建设,193257,上海智通建设发展股份有限公司,证券_股票_A股,正常上市
30364,精英智通,184096,北京精英智通科技股份有限公司,证券_股票_A股,正常上市
1226,明星电力,1111,四川明星电力股份有限公司,证券_股票_A股,正常上市
130060,信联智通,171723,广州信联智通实业股份有限公司,证券_股票_A股,正常上市
411749,捷世智通,184089,北京捷世智通科技股份有限公司,证券_股票_A股,正常上市
99818,智通恒大,238502,武汉智通恒大供应链科技股份有限公司,证券_股票_A股,非上市
1001014,华普智通,1001014,华普智通系统有限公司,证券_股票_香港,非上市
30354,捷世智通,184089,北京捷世智通科技股份有限公司,证券_股票_A股,正常上市
1506,中文传媒,1354,中文天地出版传媒集团股份有限公司,证券_股票_A股,正常上市
9586,慈文传媒,78072,慈文传媒股份有限公司,证券_股票_A股,正常上市
114124,亚文传媒,253068,湖南亚文传媒股份有限公司,证券_股票_A股,正常上市
47554,15文传媒MTN001,1354,中文天地出版传媒股份有限公司2015年度第一期中期票据,证券_债券现券,非上市
14175,11文传媒MTN1,1354,中文天地出版传媒股份有限公司2011年度第一期中期票据,证券_债券现券,非上市
16022,11文传媒CP001,1354,中文天地出版传媒股份有限公司2011年度第一期短期融资券,证券_债券现券,非上市
30782,13文传媒CP001,1354,中文天地出版传媒股份有限公司2013年度第一期短期融资券,证券_债券现券,非上市
58472,15文传媒MTN002,1354,中文天地出版传媒股份有限公司2015年度第二期中期票据,证券_债券现券,非上市
35643,中文在线,170984,中文在线集团股份有限公司,证券_股票_A股,正常上市
29476,13鲁中文,182927,山东中文实业集团有限公司非公开发行2013年中小企业私募债券,证券_债券现券,非上市
222927,国盾量子,312059,科大国盾量子技术股份有限公司,证券_股票_A股,正常上市
7126479,量子之歌,107031102,量子之歌集团有限公司,证券_存托凭证_美国,正常上市
1000929,量子思维,1000929,量子思维有限公司,证券_股票_香港,正常上市
82225,九州量子,230970,浙江九州量子信息技术股份有限公司,证券_股票_A股,正常上市
73873,星盾科技,228383,四川星盾科技股份有限公司,证券_股票_A股,正常上市
113773,远盾网络,252905,山东远盾网络技术股份有限公司,证券_股票_A股,正常上市
86606,电盾科技,232415,山东电盾科技股份有限公司,证券_股票_A股,正常上市
80728,圣华盾,230347,圣华盾防护科技股份有限公司,证券_股票_A股,非上市
15784,蓝盾退,169631,蓝盾信息安全技术股份有限公司,证券_股票_A股,非上市
37565,鹏盾能源,187846,上海鹏盾能源集团股份有限公司,证券_股票_A股,正常上市
,,241755,国泰君安证券股份有限公司昆明人民中路证券营业部,机构_公司,非上市
,,286881,国泰君安证券股份有限公司无锡人民中路证券营业部,机构_公司,非上市
,,241612,国盛证券有限责任公司沈阳市府大路证券营业部,机构_公司,非上市
,,287397,山西证券股份有限公司沈阳市府大路证券营业部,机构_公司,非上市
,,245618,东莞证券股份有限公司湖南分公司,机构_公司,非上市
,,245638,东莞证券股份有限公司东莞分公司,机构_公司,非上市
,,244990,安信证券股份有限公司西安曲江池南路证券营业部,机构_公司,非上市
,,246972,开源证券股份有限公司西安曲江池西路证券营业部,机构_公司,非上市
,,242494,华宝证券股份有限公司上海东大名路证券营业部,机构_公司,非上市
,,244412,中信建投证券股份有限公司上海东大名路证券营业部,机构_公司,非上市
,,242190,海通证券股份有限公司上海黄浦区福州路证券营业部,机构_公司,非上市
,,242189,海通证券股份有限公司上海黄浦区合肥路证券营业部,机构_公司,非上市
,,247744,东方财富证券股份有限公司拉萨团结路第一证券营业部,机构_公司,非上市
,,247743,东方财富证券股份有限公司拉萨团结路第二证券营业部,机构_公司,非上市
,,246789,华泰证券股份有限公司沈阳大西路证券营业部,机构_公司,非上市
,,242232,海通证券股份有限公司沈阳大西路证券营业部,机构_公司,非上市
397367,恒勃股份,210376,恒勃控股股份有限公司,证券_股票_A股,正常上市
59900,恒勃股份,210376,恒勃控股股份有限公司,证券_股票_A股,非上市
409780,无效赛勃,174514,上海唯赛勃环保科技股份有限公司,证券_股票_A股,正常上市
62467,ST勃达,221076,西藏勃达微波装备股份有限公司,证券_股票_A股,非上市
321725,唯赛勃,174514,上海唯赛勃环保科技股份有限公司,证券_股票_A股,正常上市
7005657,鲍勃·埃文斯农场,7000774,鲍勃·埃文斯农场公司,证券_股票_美国,非上市
59828,恒基股份,210351,山东恒基集团股份有限公司,证券_股票_A股,正常上市
62754,恒泰股份,221651,芜湖恒泰有色线材股份有限公司,证券_股票_A股,正常上市
74390,恒瑞股份,228711,河南恒瑞淀粉科技股份有限公司,证券_股票_A股,正常上市
80734,川恒股份,202462,贵州川恒化工股份有限公司,证券_股票_A股,正常上市
16915,广汽集团,73457,广州汽车集团股份有限公司,证券_股票_A股,正常上市
1041620,广汽集团,73457,广州汽车集团股份有限公司,证券_股票_香港,正常上市
2177,广汽长丰,1846,广汽长丰汽车股份有限公司,证券_股票_A股,非上市
34315,海汽集团,186109,海南海汽运输集团股份有限公司,证券_股票_A股,正常上市
22797,12广汽01,73457,2012年广州汽车集团股份有限公司公司债券(第一期)(5年期),证券_债券现券,非上市
470910,GC广汽C,355062,广汽租赁2022-2资产支持专项计划(碳中和)优先级资产支持证券C,证券_债券现券,正常上市
42840,12广汽03,73457,2012年广州汽车集团股份有限公司公司债券(第二期),证券_债券现券,非上市
22798,12广汽02,73457,2012年广州汽车集团股份有限公司公司债券(第一期)(10年期),证券_债券现券,非上市
454225,广汽2次,355062,广汽租赁2022-1资产支持专项计划次级资产支持证券,证券_债券现券,正常上市
412754,广汽1次,355062,广汽租赁2021-1资产支持专项计划次级资产支持证券,证券_债券现券,正常上市
,,156561,浙江吉利控股集团有限公司,机构_公司,非上市
,,383481,浙江吉利控股集团汽车服务有限公司,机构_公司,非上市
152211,宁德时代,235979,宁德时代新能源科技股份有限公司,证券_股票_A股,正常上市
492062,22宁德时代GN001,235979,宁德时代新能源科技股份有限公司2022年度第一期绿色中期票据,证券_债券现券,正常上市
435672,22宁德01,8151,宁德市国有资产投资经营有限公司2022年面向专业投资者公开发行公司债券(第一期),证券_债券现券,正常上市
362563,21宁德02,8151,宁德市国有资产投资经营有限公司公开发行2021年公司债券(第一期)(品种二),证券_债券现券,非上市
31388,PR宁德投,8151,2013年宁德市国有资产投资经营有限公司公司债券,证券_债券现券,非上市
462570,22宁德02,8151,宁德市国有资产投资经营有限公司2022年面向专业投资者公开发行公司债券(第二期),证券_债券现券,正常上市
246921,19宁德01,8151,宁德市国有资产投资经营有限公司公开发行2019年公司债券(第一期),证券_债券现券,非上市
20813,12宁德SMECNⅡ001,175515,福建省宁德市2012年度第一期区域集优中小企业集合票据,证券_债券现券,非上市
312704,20宁德02,8151,宁德市国有资产投资经营有限公司公开发行2020年公司债券(第一期)(品种二),证券_债券现券,非上市
362562,21宁德01,8151,宁德市国有资产投资经营有限公司公开发行2021年公司债券(第一期)(品种一),证券_债券现券,正常上市
,,371379,成都能源发展股份有限公司,机构_公司,非上市
,,109344219,成都能源发展股份有限公司工会委员会,机构_公司,非上市
,,94600231,时代电服科技有限公司,机构_公司,非上市
,,98075429,时代电服科技(辽源)有限公司,机构_公司,非上市
7184,珠江啤酒,75067,广州珠江啤酒股份有限公司,证券_股票_A股,正常上市
403,燕京啤酒,349,北京燕京啤酒股份有限公司,证券_股票_A股,正常上市
1259,重庆啤酒,1141,重庆啤酒股份有限公司,证券_股票_A股,正常上市
1801,青岛啤酒,1533,青岛啤酒股份有限公司,证券_股票_A股,正常上市
1000270,华润啤酒,1000270,华润啤酒(控股)有限公司,证券_股票_香港,正常上市
7061183,华润啤酒,1000270,华润啤酒(控股)有限公司,证券_存托凭证_美国,正常上市
1415502,华润啤酒-R,1000270,华润啤酒(控股)有限公司,证券_股票_香港,正常上市
1322237,珠江管理,283323,广州珠江城市管理服务集团股份有限公司,证券_股票_香港,正常上市
1000157,青岛啤酒股份,1533,青岛啤酒股份有限公司,证券_股票_香港,正常上市
1017964,哈尔滨啤酒集团,1006983,哈尔滨啤酒集团有限公司,证券_股票_香港,非上市
3109,中材国际,2693,中国中材国际工程股份有限公司,证券_股票_A股,正常上市
228287,19中材国际SCP004,176842,中国建材国际工程集团有限公司2019年度第四期超短期融资券,证券_债券现券,非上市
